amount,sender_balance_before,transaction_type,device_type,region,is_fraud,hour_sin,hour_cos,day_sin,day_cos,month_2026_sin,month_2026_cos,drain_rate,account_emptied
780.34,9822.52,paybill,smartphone,Nakuru,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,7.944397160810057,0
2062.06,26786.66,peer,smartphone,Kisumu,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,7.698085539593215,0
265.22,75443.63,peer,smartphone,Nakuru,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.3515472412979068,0
63.27,21611.48,paybill,feature,Mombasa,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.2927610695796864,0
1667.62,15564.37,peer,smartphone,Kisumu,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,10.714343079739171,0
2240.08,7679.07,peer,feature,Nakuru,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,29.17124078827254,0
1845.92,71559.1,paybill,feature,Nakuru,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,2.5795740863146683,0
1137.46,398.54,paybill,feature,Nairobi,1,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,285.40673458122143,1
6495.2,40686.34,paybill,smartphone,Mombasa,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,15.964080327697209,0
902.33,34001.15,till,feature,Nakuru,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,2.653822003079308,0
1107.87,33390.59,till,feature,Nairobi,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,3.3179108245766247,0
4.14,44420.6,paybill,feature,Kisumu,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.009320000180096622,0
193.86,36535.58,paybill,smartphone,Mombasa,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.5306060557954739,0
1251.15,66521.0,paybill,smartphone,Eldoret,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1.8808346236526812,0
1510.81,34434.86,till,feature,Nairobi,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,4.387443422159985,0
2932.64,77228.85,till,feature,Kisumu,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,3.797337393992012,0
3486.51,29106.77,till,smartphone,Mombasa,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,11.978347305455054,0
441.81,31727.5,paybill,feature,Kisumu,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,1.3925143802694824,0
1695.83,5905.98,peer,feature,Mombasa,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,28.71377823832793,0
3558.01,18432.16,paybill,smartphone,Nakuru,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,19.303272107012962,0
1307.12,45467.65,paybill,feature,Mombasa,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,2.8748351850161598,0
204.13,68565.56,paybill,smartphone,Nakuru,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.29771506278078963,0
1820.26,62579.26,peer,feature,Mombasa,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,2.9087272684272714,0
134.48,4149.61,till,smartphone,Kisumu,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,3.2407864835490567,0
347.76,6339.83,peer,smartphone,Nairobi,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,5.485320584305888,0
4119.04,52477.69,paybill,feature,Nairobi,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,7.849125980964482,0
1942.07,25841.13,peer,smartphone,Nairobi,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,7.515422119698326,0
737.91,57647.66,paybill,smartphone,Nakuru,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2800346102513092,0
141.38,6709.3,paybill,feature,Mombasa,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,2.1072243005976774,0
655.3,78225.37,paybill,smartphone,Mombasa,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.8377077666746734,0
2316.09,77915.54,till,smartphone,Eldoret,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,2.97256490810434,0
1975.49,29867.61,peer,smartphone,Nakuru,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,6.614154932383275,0
3913.32,68121.66,paybill,smartphone,Eldoret,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,5.744604579512595,0
175.52,13166.29,paybill,smartphone,Kisumu,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1.3331014279649012,0
2126.19,33421.24,till,smartphone,Nakuru,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,6.361792680343399,0
411.84,22200.19,till,feature,Kisumu,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.8551192579883327,0
3525.67,68046.46,peer,feature,Nairobi,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,5.181268797818431,0
2893.24,52639.19,till,feature,Mombasa,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,5.4963611712110305,0
3199.93,76117.19,peer,smartphone,Eldoret,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,4.203951827438717,0
411.6,28681.48,peer,feature,Nakuru,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1.4350723881752268,0
231.7,55228.8,till,smartphone,Kisumu,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.41952749290225383,0
98.15,25273.47,till,feature,Eldoret,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0.3883518962770051,0
1739.49,45447.16,till,feature,Mombasa,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,3.8274998921824817,0
924.59,9780.05,peer,feature,Mombasa,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,9.453837148071841,0
2384.85,37852.81,peer,feature,Mombasa,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,6.300324863596653,0
903.33,25947.44,till,feature,Eldoret,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,3.4813839053101194,0
2890.18,35029.51,paybill,feature,Kisumu,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,8.250700623559963,0
81.44,22819.22,paybill,smartphone,Nairobi,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0.3568921286529513,0
1361.01,40290.87,till,feature,Eldoret,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,3.3779613098451335,0
1974.2,62168.84,paybill,feature,Mombasa,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,3.175545820060339,0
736.44,54129.05,paybill,feature,Eldoret,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1.360526371698746,0
792.73,58636.75,till,feature,Nairobi,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1.3519337275684618,0
1361.22,74931.14,peer,feature,Mombasa,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.8166279066353455,0
388.21,28411.95,till,smartphone,Nakuru,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,1.3663616893595827,0
984.11,9635.32,paybill,feature,Mombasa,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,10.213568412880942,0
727.6,28689.76,paybill,smartphone,Mombasa,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,2.5360965027243174,0
1804.6,109.61,peer,feature,Nairobi,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1646.382629322142,1
606.17,37112.9,peer,feature,Nakuru,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1.6333134839907417,0
1546.68,44651.83,till,feature,Nairobi,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,3.463866990445856,0
195.0,14228.87,peer,feature,Mombasa,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,1.370453170209581,0
2550.33,22350.44,till,smartphone,Mombasa,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,11.41064784406929,0
2677.53,9242.57,paybill,feature,Nairobi,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,28.969539857420614,0
977.98,50080.78,till,smartphone,Nairobi,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,1.952805048164186,0
442.49,77837.73,paybill,smartphone,Eldoret,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,0.5684775236893471,0
3210.04,58077.76,paybill,feature,Mombasa,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,5.527141542649028,0
4105.23,73846.09,till,smartphone,Nairobi,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,5.559170431366102,0
181.45,6508.6,peer,smartphone,Nairobi,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,2.7878499216421346,0
3221.85,59858.84,paybill,smartphone,Mombasa,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,5.382413023707108,0
673.07,63387.37,peer,feature,Kisumu,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,1.061836135495131,0
1585.94,64418.69,paybill,smartphone,Nairobi,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,2.4619252580268243,0
1531.28,13587.52,peer,feature,Nairobi,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,11.269753420786133,0
879.94,44287.94,peer,feature,Eldoret,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,1.9868614345124203,0
1930.71,36292.32,paybill,feature,Nakuru,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,5.319885860148924,0
1496.0,28071.26,peer,feature,Eldoret,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,5.329294089399621,0
2564.49,2912.69,peer,feature,Kisumu,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,88.04541506305166,0
53.93,22568.37,paybill,feature,Eldoret,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0.23896276071333464,0
49.94,42484.54,peer,feature,Nairobi,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.11754864240027078,0
15.96,61810.34,paybill,feature,Nakuru,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,0.02582092251878893,0
2529.62,64825.49,till,smartphone,Mombasa,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,3.90219958229394,0
1566.79,20452.42,paybill,feature,Mombasa,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,7.660658249732795,0
3240.35,48494.12,till,feature,Kisumu,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,6.681944120235607,0
796.82,2760.35,till,smartphone,Kisumu,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,28.866629231800317,0
156.7,40486.44,peer,feature,Mombasa,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.387043168033544,0
857.64,28205.74,peer,feature,Nakuru,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,3.040657681734285,0
5220.43,13858.26,paybill,smartphone,Nakuru,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,37.67016927088971,0
1419.96,75565.13,paybill,feature,Kisumu,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,1.879120700248911,0
3743.11,19477.33,peer,feature,Mombasa,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,19.217777796032617,0
833.57,3863.05,peer,feature,Eldoret,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,21.57802772420756,0
1396.96,29254.82,peer,smartphone,Mombasa,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,4.775144745378711,0
1442.22,57777.86,paybill,feature,Mombasa,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,2.4961464477915936,0
2027.75,58034.9,till,feature,Nairobi,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,3.494018254533048,0
377.44,54509.63,paybill,feature,Mombasa,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.6924281085745766,0
49.87,77928.6,till,feature,Nairobi,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.0639944769956088,0
326.48,48843.56,till,feature,Eldoret,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.6684197466359947,0
393.99,59667.95,till,feature,Kisumu,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.6603042336798902,0
22.21,7217.67,peer,feature,Nairobi,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.30771703333624284,0
4393.08,62875.4,paybill,smartphone,Eldoret,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,6.986961514360147,0
304.86,22322.75,peer,smartphone,Eldoret,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,1.3656919510364987,0
1108.93,19660.26,peer,feature,Nairobi,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,5.6404645716791135,0
259.11,37969.17,till,feature,Kisumu,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0.6824220808619205,0
1397.27,12741.22,till,feature,Nairobi,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,10.966532247304418,0
3078.47,19831.17,till,feature,Kisumu,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,15.523390702616135,0
3194.87,40785.0,till,smartphone,Nairobi,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,7.833443668015201,0
2607.63,317.09,peer,feature,Eldoret,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,822.3627361316977,1
3458.78,53316.68,peer,feature,Kisumu,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,6.48723814010925,0
2217.91,30111.41,peer,smartphone,Nairobi,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,7.365679654323726,0
797.1,55294.68,till,feature,Eldoret,0,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,1.4415491689254736,0
808.99,4601.22,till,smartphone,Eldoret,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,17.58207605808894,0
5812.07,78432.75,paybill,feature,Eldoret,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,7.410259107324427,0
1241.02,29576.87,peer,smartphone,Nakuru,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,4.195913901640032,0
873.06,46356.75,till,feature,Nakuru,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,1.8833503211506415,0
313.41,58068.78,till,feature,Mombasa,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.5397220330787043,0
3141.21,270.81,peer,feature,Nakuru,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,1159.9313171596323,1
595.9,50727.22,paybill,feature,Nakuru,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,1.174714482678136,0
361.7,51833.51,paybill,feature,Nairobi,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.6978111264315304,0
772.44,55362.38,peer,feature,Eldoret,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,1.3952434848357316,0
4271.72,55957.67,paybill,feature,Nairobi,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,7.633841795056871,0
3380.96,8529.78,peer,feature,Nairobi,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,39.637130148725994,0
1179.06,76915.57,paybill,smartphone,Nairobi,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1.532927598404328,0
576.35,18339.98,paybill,feature,Nakuru,1,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,3.1425879417534808,0
3161.86,71945.46,till,feature,Mombasa,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,4.394801284195,0
2638.02,16395.87,peer,smartphone,Nakuru,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,16.08953962186819,0
605.47,39513.33,till,feature,Eldoret,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1.5323183340913054,0
791.53,12897.68,peer,smartphone,Kisumu,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,6.136995180528591,0
737.65,58473.27,till,feature,Eldoret,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1.2615165869806837,0
17.61,964.93,peer,smartphone,Nairobi,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,1.8250028499476645,0
746.9,23439.35,till,feature,Nakuru,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,3.186521810545088,0
1370.05,10259.42,till,smartphone,Eldoret,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,13.354068748525744,0
281.2,21270.08,paybill,smartphone,Mombasa,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,1.3220448630188506,0
4918.15,72728.33,paybill,feature,Eldoret,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,6.762357942221414,0
172.49,15950.34,paybill,feature,Nairobi,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1.0814189540787218,0
2641.16,28542.04,till,feature,Mombasa,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,9.253578230567962,0
229.67,79156.42,peer,feature,Nakuru,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.2901470278721549,0
5772.21,44500.0,peer,feature,Nakuru,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,12.971258426966292,0
1665.05,39757.87,till,feature,Kisumu,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,4.187975864904231,0
1088.51,51643.84,peer,smartphone,Nairobi,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2.1077247547819837,0
48.8,50888.66,paybill,smartphone,Mombasa,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0.09589562782749632,0
702.82,19580.44,paybill,smartphone,Eldoret,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,3.5893983996273837,0
2031.01,40607.26,paybill,smartphone,Mombasa,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,5.0015933111468245,0
115.33,43172.9,till,smartphone,Kisumu,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,0.2671351704425693,0
988.04,24482.15,till,feature,Kisumu,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,4.035756663528326,0
2092.27,30202.9,till,feature,Nairobi,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,6.9273811455191385,0
69.54,17907.02,paybill,feature,Nairobi,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.3883393216738464,0
689.06,73726.59,till,smartphone,Kisumu,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.9346153131455015,0
693.11,44802.83,peer,feature,Mombasa,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,1.5470228108358333,0
727.69,52882.44,till,smartphone,Mombasa,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,1.376052239647036,0
19.72,52602.23,peer,feature,Nairobi,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0.037488904938060605,0
536.83,9869.82,paybill,smartphone,Mombasa,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,5.439106285626283,0
1768.34,54647.47,till,smartphone,Nairobi,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,3.2359046082096756,0
352.96,42541.26,peer,smartphone,Mombasa,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.8296886363967592,0
854.55,16835.97,till,smartphone,Nairobi,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,5.075739621774094,0
917.43,3482.52,peer,smartphone,Nakuru,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,26.343854450225695,0
1216.92,45915.46,till,feature,Nakuru,0,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,2.6503491416616543,0
3193.03,7530.98,paybill,smartphone,Mombasa,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,42.39859885433238,0
